system,node,rack,start_hours,end_hours,failure_type,root_cause,drive_type
7,91,11,1.1764,1.3341,transient_node,Network,ssd
7,205,25,5.2231,5.496,transient_node,Network,ssd
7,11,1,13.6355,13.6606,transient_node,Network,ssd
7,254,31,14.8828,15.1796,transient_node,Network,ssd
7,212,26,16.8905,16.9812,transient_node,Network,ssd
7,129,16,19.9997,20.1656,transient_node,Network,ssd
7,165,20,26.385,26.5364,transient_node,Network,ssd
7,227,28,27.5103,27.5132,transient_node,Network,ssd
7,145,18,31.7567,32.1179,transient_node,Network,ssd
7,188,23,33.9052,34.4553,transient_node,Network,ssd
7,161,20,66.6675,66.9703,transient_node,Network,ssd
7,85,10,73.2857,73.3383,transient_node,Network,ssd
7,142,17,76.1482,76.3478,transient_node,Network,ssd
7,61,7,101.8735,101.9855,transient_node,Network,ssd
7,160,20,109.3697,109.7943,transient_node,Network,ssd
7,215,26,115.1666,115.207,transient_node,Network,ssd
7,219,27,123.392,123.7108,transient_node,Network,ssd
7,27,3,126.5884,127.0488,transient_node,Network,ssd
7,37,4,142.8466,142.9539,transient_node,Network,ssd
7,102,12,158.7677,159.3186,transient_node,Network,ssd
7,184,23,159.4696,160.0557,transient_node,Network,ssd
7,159,19,162.9256,163.2059,transient_node,Network,ssd
7,164,20,188.8375,189.0425,transient_node,Network,ssd
7,97,12,203.0142,203.4427,transient_node,Network,ssd
7,25,3,227.1004,227.3675,transient_node,Network,ssd
7,128,16,235.6418,235.8761,transient_node,Network,ssd
7,242,30,237.1264,237.1375,transient_node,Network,ssd
7,157,19,254.4346,254.4531,transient_node,Network,ssd
7,24,3,262.662,263.1599,transient_node,Network,ssd
7,124,15,263.2988,263.4381,transient_node,Network,ssd
7,204,25,269.8055,269.8588,transient_node,Network,ssd
7,187,23,293.9573,294.0093,transient_node,Network,ssd
7,185,23,308.6193,308.7583,transient_node,Network,ssd
7,179,22,319.6463,319.6676,transient_node,Network,ssd
7,127,15,335.9902,336.2305,transient_node,Network,ssd
7,15,1,338.7284,338.7595,transient_node,Network,ssd
7,100,12,384.1805,384.3767,transient_node,Network,ssd
7,255,31,390.711,390.8387,transient_node,Network,ssd
7,109,13,391.221,391.3901,transient_node,Network,ssd
7,190,23,403.3919,403.4852,transient_node,Network,ssd
7,68,8,405.1453,405.3652,transient_node,Network,ssd
7,188,23,405.4068,406.193,transient_node,Network,ssd
7,79,9,408.4855,408.6652,transient_node,Network,ssd
7,26,3,451.9515,452.1639,transient_node,Network,ssd
7,68,8,465.9224,466.1584,transient_node,Network,ssd
7,87,10,493.1038,493.2528,transient_node,Network,ssd
7,116,14,502.4208,502.4478,transient_node,Network,ssd
7,245,30,511.3474,511.3992,transient_node,Network,ssd
7,97,12,522.1596,522.7389,transient_node,Network,ssd
7,49,6,530.9923,531.41,transient_node,Network,ssd
7,238,29,558.2905,558.6188,transient_node,Network,ssd
7,229,28,576.2145,576.5902,transient_node,Network,ssd
7,113,14,580.4272,580.4994,transient_node,Network,ssd
7,16,2,596.9373,597.0907,transient_node,Network,ssd
7,54,6,614.4791,614.5155,transient_node,Network,ssd
7,186,23,646.6171,646.6468,transient_node,Network,ssd
7,234,29,660.6666,660.9407,transient_node,Network,ssd
7,77,9,684.529,684.5737,transient_node,Network,ssd
7,33,4,685.0425,685.2447,transient_node,Network,ssd
7,128,16,714.3433,714.3708,transient_node,Network,ssd
7,97,12,761.2664,761.6948,transient_node,Network,ssd
7,70,8,784.1389,784.2411,transient_node,Network,ssd
7,168,21,800.402,800.4301,transient_node,Network,ssd
7,88,11,803.7914,804.2612,transient_node,Network,ssd
7,102,12,811.8504,811.8639,transient_node,Network,ssd
7,92,11,813.2489,813.2787,transient_node,Network,ssd
7,194,24,816.1185,816.2936,transient_node,Network,ssd
7,187,23,819.4972,819.5107,transient_node,Network,ssd
7,130,16,823.8754,824.0271,transient_node,Network,ssd
7,99,12,826.3821,826.4836,transient_node,Network,ssd
7,224,28,834.3335,834.6267,transient_node,Network,ssd
7,9,1,838.2751,838.2978,transient_node,Network,ssd
7,229,28,841.9452,841.9704,transient_node,Network,ssd
7,253,31,848.0965,849.5378,transient_node,Network,ssd
7,4,0,857.0537,857.1135,transient_node,Network,ssd
7,80,10,866.3876,866.4006,transient_node,Network,ssd
7,18,2,875.5852,875.6178,transient_node,Network,ssd
7,252,31,886.6579,887.0548,transient_node,Network,ssd
7,86,10,905.6873,905.7635,transient_node,Network,ssd
7,129,16,907.1593,907.3463,transient_node,Network,ssd
7,50,6,907.618,907.7645,transient_node,Network,ssd
7,254,31,914.2883,914.5801,transient_node,Network,ssd
7,226,28,923.7639,923.8299,transient_node,Network,ssd
7,118,14,963.1429,963.1833,transient_node,Network,ssd
7,93,11,971.0808,971.1197,transient_node,Network,ssd
7,192,24,987.167,987.3725,transient_node,Network,ssd
7,239,29,988.5198,988.5673,transient_node,Network,ssd
7,155,19,992.7168,992.9616,transient_node,Network,ssd
7,68,8,994.7241,995.1126,transient_node,Network,ssd
7,252,31,1006.5582,1006.6319,transient_node,Network,ssd
7,217,27,1019.642,1019.6904,transient_node,Network,ssd
7,109,13,1021.9054,1022.0777,transient_node,Network,ssd
7,239,29,1030.8973,1032.1459,transient_node,Network,ssd
7,171,21,1040.0886,1040.2323,transient_node,Network,ssd
7,231,28,1048.3029,1048.3636,transient_node,Network,ssd
7,154,19,1051.4599,1051.5266,transient_node,Network,ssd
7,223,27,1080.2674,1080.864,transient_node,Network,ssd
7,200,25,1090.6112,1090.6291,transient_node,Network,ssd
7,128,16,1096.1196,1096.214,transient_node,Network,ssd
7,114,14,1173.5133,1173.6084,transient_node,Network,ssd
7,255,31,1173.7567,1174.3944,transient_node,Network,ssd
7,173,21,1176.3306,1176.6185,transient_node,Network,ssd
7,209,26,1203.8994,1204.0885,transient_node,Network,ssd
7,59,7,1204.9424,1205.0858,transient_node,Network,ssd
7,196,24,1219.5964,1219.7578,transient_node,Network,ssd
7,167,20,1229.8575,1229.8882,transient_node,Network,ssd
7,139,17,1233.5351,1233.6604,transient_node,Network,ssd
7,24,3,1233.779,1233.8672,transient_node,Network,ssd
7,12,1,1249.1348,1249.1994,transient_node,Network,ssd
7,135,16,1283.1624,1283.8144,transient_node,Network,ssd
7,249,31,1292.0527,1292.992,transient_node,Network,ssd
7,132,16,1311.7713,1311.9592,transient_node,Network,ssd
7,90,11,1317.4192,1317.5321,transient_node,Network,ssd
7,105,13,1329.4118,1329.542,transient_node,Network,ssd
7,114,14,1336.7215,1337.3096,transient_node,Network,ssd
7,167,20,1351.2495,1351.5873,transient_node,Network,ssd
7,146,18,1354.9972,1355.0328,transient_node,Network,ssd
7,33,4,1388.56,1388.5698,transient_node,Network,ssd
7,134,16,1398.6336,1398.8972,transient_node,Network,ssd
7,242,30,1417.6633,1417.8812,transient_node,Network,ssd
7,22,2,1429.6551,1429.7684,transient_node,Network,ssd
7,86,10,1463.2758,1463.434,transient_node,Network,ssd
7,93,11,1501.4027,1501.919,transient_node,Network,ssd
7,209,26,1504.4668,1504.4844,transient_node,Network,ssd
7,93,11,1505.8691,1506.0082,transient_node,Network,ssd
7,219,27,1510.8257,1510.9104,transient_node,Network,ssd
7,47,5,1518.5805,1518.716,transient_node,Network,ssd
7,176,22,1522.4902,1522.5468,transient_node,Network,ssd
7,216,27,1572.8797,1572.9926,transient_node,Network,ssd
7,66,8,1606.8702,1606.9166,transient_node,Network,ssd
7,93,11,1609.5262,1609.5901,transient_node,Network,ssd
7,239,29,1609.8589,1610.5498,transient_node,Network,ssd
7,71,8,1611.3514,1611.4667,transient_node,Network,ssd
7,236,29,1615.7546,1615.7952,transient_node,Network,ssd
7,255,31,1617.5363,1617.5723,transient_node,Network,ssd
7,223,27,1632.8753,1633.2218,transient_node,Network,ssd
7,68,8,1651.1044,1651.7127,transient_node,Network,ssd
7,78,9,1674.0802,1674.7587,transient_node,Network,ssd
7,201,25,1715.7336,1715.7448,transient_node,Network,ssd
7,90,11,1743.4963,1743.6855,transient_node,Network,ssd
7,70,8,1750.2752,1750.3771,transient_node,Network,ssd
7,228,28,1751.0723,1751.6885,transient_node,Network,ssd
7,84,10,1751.7183,1751.8528,transient_node,Network,ssd
7,239,29,1752.4846,1752.8504,transient_node,Network,ssd
7,231,28,1774.8082,1775.2409,transient_node,Network,ssd
7,61,7,1796.9015,1797.6445,transient_node,Network,ssd
7,76,9,1828.5174,1828.649,transient_node,Network,ssd
7,196,24,1841.5054,1841.5112,transient_node,Network,ssd
7,99,12,1849.9894,1850.0721,transient_node,Network,ssd
7,240,30,1859.1129,1859.3252,transient_node,Network,ssd
7,47,5,1896.5335,1897.2627,transient_node,Network,ssd
7,207,25,1897.1393,1897.2365,transient_node,Network,ssd
7,15,1,1908.5195,1908.677,transient_node,Network,ssd
7,120,15,1915.626,1915.6715,transient_node,Network,ssd
7,79,9,1918.3034,1918.8372,transient_node,Network,ssd
7,70,8,1932.9303,1933.1127,transient_node,Network,ssd
7,218,27,1964.1931,1964.4802,transient_node,Network,ssd
7,117,14,1999.6723,1999.885,transient_node,Network,ssd
7,173,21,2004.4389,2004.6437,transient_node,Network,ssd
7,113,14,2033.2384,2033.2832,transient_node,Network,ssd
7,67,8,2034.0461,2034.2227,transient_node,Network,ssd
7,208,26,2037.4069,2037.5292,transient_node,Network,ssd
7,42,5,2042.2142,2042.4192,transient_node,Network,ssd
7,140,17,2050.1307,2050.4914,transient_node,Network,ssd
7,87,10,2052.5974,2053.2018,transient_node,Network,ssd
7,180,22,2068.3312,2068.9295,transient_node,Network,ssd
7,166,20,2074.5343,2074.9533,transient_node,Network,ssd
7,100,12,2091.4408,2092.3818,transient_node,Network,ssd
7,1,0,2144.7594,2145.9753,transient_node,Network,ssd
7,155,19,2153.4462,2153.4892,transient_node,Network,ssd
7,84,10,2155.5021,2155.5664,transient_node,Network,ssd
7,130,16,2170.5613,2170.7053,transient_node,Network,ssd
7,223,27,2181.8762,2182.0859,transient_node,Network,ssd
7,240,30,2187.9732,2188.2396,transient_node,Network,ssd
7,200,25,2199.6476,2199.6516,transient_node,Network,ssd
7,178,22,2213.0609,2213.2607,transient_node,Network,ssd
7,136,17,2227.7722,2227.9406,transient_node,Network,ssd
7,3,0,2254.683,2254.7963,transient_node,Network,ssd
7,217,27,2278.574,2278.9502,transient_node,Network,ssd
7,230,28,2282.338,2282.8794,transient_node,Network,ssd
7,193,24,2293.5152,2294.0901,transient_node,Network,ssd
7,105,13,2295.4441,2295.5353,transient_node,Network,ssd
7,154,19,2306.8871,2307.0947,transient_node,Network,ssd
7,119,14,2309.4343,2309.8797,transient_node,Network,ssd
7,180,22,2311.8152,2312.4915,transient_node,Network,ssd
7,120,15,2334.994,2335.0758,transient_node,Network,ssd
7,21,2,2335.4594,2335.4738,transient_node,Network,ssd
7,135,16,2350.7087,2350.9361,transient_node,Network,ssd
7,9,1,2366.6211,2366.8898,transient_node,Network,ssd
7,227,28,2366.6346,2367.1195,transient_node,Network,ssd
7,0,0,2386.3113,2386.3118,transient_node,Network,ssd
7,45,5,2389.3883,2389.5505,transient_node,Network,ssd
7,50,6,2390.6481,2391.2809,transient_node,Network,ssd
7,98,12,2394.9856,2395.1315,transient_node,Network,ssd
7,253,31,2438.6948,2438.879,transient_node,Network,ssd
7,74,9,2445.4648,2445.5125,transient_node,Network,ssd
7,46,5,2455.0474,2455.5882,transient_node,Network,ssd
7,163,20,2461.2822,2461.36,transient_node,Network,ssd
7,98,12,2475.0888,2475.2163,transient_node,Network,ssd
7,131,16,2475.7519,2475.796,transient_node,Network,ssd
7,251,31,2486.2515,2487.0514,transient_node,Network,ssd
7,60,7,2487.2044,2487.6665,transient_node,Network,ssd
7,34,4,2497.2424,2497.7649,transient_node,Network,ssd
7,79,9,2502.1181,2502.7943,transient_node,Network,ssd
7,97,12,2518.6811,2518.7421,transient_node,Network,ssd
7,94,11,2536.0993,2536.3434,transient_node,Network,ssd
7,5,0,2538.227,2538.4006,transient_node,Network,ssd
7,85,10,2551.5488,2551.8525,transient_node,Network,ssd
7,209,26,2560.8143,2561.1166,transient_node,Network,ssd
7,40,5,2568.0128,2568.2498,transient_node,Network,ssd
7,131,16,2574.4026,2574.553,transient_node,Network,ssd
7,24,3,2590.5606,2590.719,transient_node,Network,ssd
7,47,5,2610.6973,2611.2722,transient_node,Network,ssd
7,129,16,2636.3553,2636.9223,transient_node,Network,ssd
7,140,17,2653.8688,2653.8908,transient_node,Network,ssd
7,99,12,2689.6587,2689.8958,transient_node,Network,ssd
7,140,17,2697.3768,2697.387,transient_node,Network,ssd
7,187,23,2698.5694,2698.6091,transient_node,Network,ssd
7,46,5,2710.8884,2711.38,transient_node,Network,ssd
7,227,28,2716.3856,2716.6846,transient_node,Network,ssd
7,34,4,2734.6479,2735.427,transient_node,Network,ssd
7,216,27,2750.3065,2750.4337,transient_node,Network,ssd
7,203,25,2776.0468,2776.1698,transient_node,Network,ssd
7,159,19,2781.2555,2782.3973,transient_node,Network,ssd
7,236,29,2822.8021,2823.9197,transient_node,Network,ssd
7,118,14,2826.3295,2826.4174,transient_node,Network,ssd
7,193,24,2828.0139,2828.1405,transient_node,Network,ssd
7,39,4,2842.0879,2842.1084,transient_node,Network,ssd
7,197,24,2851.0592,2851.5984,transient_node,Network,ssd
7,63,7,2879.8312,2880.0441,transient_node,Network,ssd
7,190,23,2896.5926,2896.673,transient_node,Network,ssd
7,21,2,2896.6196,2897.0529,transient_node,Network,ssd
7,146,18,2920.7972,2920.872,transient_node,Network,ssd
7,125,15,2933.2513,2933.3578,transient_node,Network,ssd
7,137,17,2946.2822,2946.3953,transient_node,Network,ssd
7,148,18,2952.1701,2952.6228,transient_node,Network,ssd
7,137,17,2967.0329,2967.4041,transient_node,Network,ssd
7,234,29,2980.8829,2981.2036,transient_node,Network,ssd
7,255,31,2984.2853,2984.6839,transient_node,Network,ssd
7,21,2,2995.2646,2995.4338,transient_node,Network,ssd
7,145,18,3010.3655,3010.5108,transient_node,Network,ssd
