system,node,rack,start_hours,end_hours,failure_type,root_cause,drive_type
14,814,25,3.8365,4.2524,transient_node,Network,ssd
14,795,24,4.3248,4.5781,transient_node,Network,ssd
14,493,15,5.0097,5.1338,transient_node,Network,ssd
14,295,9,5.2491,5.4866,transient_node,Network,ssd
14,956,29,14.7292,15.3933,transient_node,Network,ssd
14,738,23,16.2748,17.2548,transient_node,Network,ssd
14,11,0,16.4941,16.6501,transient_node,Network,ssd
14,704,22,21.4519,21.5308,transient_node,Network,ssd
14,383,11,24.1275,24.1438,transient_node,Network,ssd
14,50,1,24.9626,25.9095,transient_node,Network,ssd
14,961,30,28.9445,28.9588,transient_node,Network,ssd
14,687,21,31.4495,31.8894,transient_node,Network,ssd
14,750,23,32.5064,32.6695,transient_node,Network,ssd
14,166,5,34.9465,35.038,transient_node,Network,ssd
14,876,27,41.7631,42.2332,transient_node,Network,ssd
14,910,28,42.866,43.0433,transient_node,Network,ssd
14,268,8,43.8895,43.9746,transient_node,Network,ssd
14,500,15,48.0491,48.5485,transient_node,Network,ssd
14,995,31,48.8885,49.0506,transient_node,Network,ssd
14,336,10,51.6381,52.0987,transient_node,Network,ssd
14,101,3,57.0376,57.4402,transient_node,Network,ssd
14,623,19,62.5903,62.7783,transient_node,Network,ssd
14,313,9,63.6033,63.6919,transient_node,Network,ssd
14,844,26,64.4293,64.5777,transient_node,Network,ssd
14,733,22,69.6934,69.8872,transient_node,Network,ssd
14,249,7,71.0203,71.1083,transient_node,Network,ssd
14,974,30,78.9573,79.2376,transient_node,Network,ssd
14,530,16,83.2357,83.3005,transient_node,Network,ssd
14,712,22,85.2702,85.4865,transient_node,Network,ssd
14,138,4,85.6529,86.3068,transient_node,Network,ssd
14,77,2,87.3743,87.5215,transient_node,Network,ssd
14,479,14,87.7616,87.7758,transient_node,Network,ssd
14,95,2,93.8724,94.1165,transient_node,Network,ssd
14,51,1,96.1219,96.8471,transient_node,Network,ssd
14,257,8,97.7359,98.0359,transient_node,Network,ssd
14,398,12,101.9103,102.5674,transient_node,Network,ssd
14,322,10,102.9734,104.2596,transient_node,Network,ssd
14,29,0,103.4826,103.4883,transient_node,Network,ssd
14,961,30,103.6325,104.4717,transient_node,Network,ssd
14,249,7,104.6507,105.0616,transient_node,Network,ssd
14,521,16,105.8369,105.972,transient_node,Network,ssd
14,760,23,116.2857,116.5443,transient_node,Network,ssd
14,90,2,121.5809,121.6419,transient_node,Network,ssd
14,128,4,125.7285,125.9002,transient_node,Network,ssd
14,517,16,129.8791,130.038,transient_node,Network,ssd
14,168,5,137.7104,138.0276,transient_node,Network,ssd
14,246,7,139.695,139.9156,transient_node,Network,ssd
14,360,11,142.0702,143.1315,transient_node,Network,ssd
14,151,4,142.7501,143.0573,transient_node,Network,ssd
14,635,19,145.9773,146.0709,transient_node,Network,ssd
14,254,7,146.4337,146.6674,transient_node,Network,ssd
14,176,5,147.5814,147.8729,transient_node,Network,ssd
14,710,22,149.1372,149.4093,transient_node,Network,ssd
14,415,12,155.0059,155.3831,transient_node,Network,ssd
14,735,22,158.5745,158.6894,transient_node,Network,ssd
14,705,22,159.505,159.5522,transient_node,Network,ssd
14,920,28,161.4163,161.6351,transient_node,Network,ssd
14,711,22,168.6439,169.1997,transient_node,Network,ssd
14,652,20,174.7886,175.346,transient_node,Network,ssd
14,314,9,174.7894,175.0358,transient_node,Network,ssd
14,596,18,177.8623,177.9116,transient_node,Network,ssd
14,326,10,179.9091,180.1323,transient_node,Network,ssd
14,32,1,182.4236,183.1218,transient_node,Network,ssd
14,6,0,183.4129,183.9631,transient_node,Network,ssd
14,671,20,186.1678,186.269,transient_node,Network,ssd
14,803,25,186.6373,186.8672,transient_node,Network,ssd
14,445,13,193.428,193.4714,transient_node,Network,ssd
14,695,21,196.5837,197.0769,transient_node,Network,ssd
14,520,16,196.6205,196.6462,transient_node,Network,ssd
14,579,18,203.9745,204.1915,transient_node,Network,ssd
14,889,27,207.9083,208.1114,transient_node,Network,ssd
14,465,14,213.8469,214.2298,transient_node,Network,ssd
14,608,19,214.2493,214.3827,transient_node,Network,ssd
14,469,14,219.4982,219.5684,transient_node,Network,ssd
14,521,16,220.3247,220.7978,transient_node,Network,ssd
14,944,29,223.0326,223.424,transient_node,Network,ssd
14,278,8,223.3456,223.4016,transient_node,Network,ssd
14,438,13,225.2389,225.329,transient_node,Network,ssd
14,870,27,227.2793,227.6583,transient_node,Network,ssd
14,299,9,233.3312,233.3638,transient_node,Network,ssd
14,774,24,234.3707,235.1905,transient_node,Network,ssd
14,666,20,235.3425,235.9455,transient_node,Network,ssd
14,251,7,238.8206,238.8257,transient_node,Network,ssd
14,135,4,245.6406,245.9866,transient_node,Network,ssd
14,427,13,247.4238,247.5866,transient_node,Network,ssd
14,896,28,253.6233,253.9566,transient_node,Network,ssd
14,124,3,255.8457,256.0292,transient_node,Network,ssd
14,168,5,256.6169,256.702,transient_node,Network,ssd
14,874,27,258.3937,258.6431,transient_node,Network,ssd
14,64,2,258.4055,258.7138,transient_node,Network,ssd
14,330,10,258.8891,259.2439,transient_node,Network,ssd
14,750,23,260.5314,260.7447,transient_node,Network,ssd
14,459,14,265.8564,265.9091,transient_node,Network,ssd
14,417,13,266.1137,266.26,transient_node,Network,ssd
14,874,27,266.18,266.3886,transient_node,Network,ssd
14,716,22,272.9564,273.0098,transient_node,Network,ssd
14,827,25,273.356,273.5144,transient_node,Network,ssd
14,231,7,276.1927,276.3898,transient_node,Network,ssd
14,791,24,276.3867,276.6083,transient_node,Network,ssd
14,256,8,277.9439,278.0408,transient_node,Network,ssd
14,318,9,281.6845,281.7169,transient_node,Network,ssd
14,150,4,283.8302,284.1268,transient_node,Network,ssd
14,526,16,283.853,284.2414,transient_node,Network,ssd
14,516,16,284.593,285.2252,transient_node,Network,ssd
14,482,15,285.4579,285.5262,transient_node,Network,ssd
14,445,13,285.8485,286.1734,transient_node,Network,ssd
14,672,21,291.7643,291.7695,transient_node,Network,ssd
14,54,1,292.5947,292.8097,transient_node,Network,ssd
14,882,27,295.4795,295.5646,transient_node,Network,ssd
14,81,2,296.737,296.968,transient_node,Network,ssd
14,32,1,299.216,299.4911,transient_node,Network,ssd
14,553,17,306.8674,307.03,transient_node,Network,ssd
14,55,1,311.1807,311.5315,transient_node,Network,ssd
14,737,23,311.4088,312.0073,transient_node,Network,ssd
14,694,21,312.3006,312.3143,transient_node,Network,ssd
14,873,27,319.1866,319.2776,transient_node,Network,ssd
14,386,12,320.6208,320.6682,transient_node,Network,ssd
14,440,13,327.3682,327.6754,transient_node,Network,ssd
14,775,24,329.1179,329.2221,transient_node,Network,ssd
14,255,7,333.2232,333.2562,transient_node,Network,ssd
14,608,19,333.8439,333.9061,transient_node,Network,ssd
14,524,16,334.3552,334.4823,transient_node,Network,ssd
14,335,10,338.5902,338.5907,transient_node,Network,ssd
14,869,27,339.4458,339.9968,transient_node,Network,ssd
14,282,8,343.9247,344.0975,transient_node,Network,ssd
14,744,23,344.1331,344.2398,transient_node,Network,ssd
14,1021,31,345.7073,346.4207,transient_node,Network,ssd
14,235,7,345.7411,345.7446,transient_node,Network,ssd
14,1003,31,346.6899,346.987,transient_node,Network,ssd
14,102,3,348.1691,348.436,transient_node,Network,ssd
14,840,26,348.5836,349.1558,transient_node,Network,ssd
14,373,11,349.293,349.3474,transient_node,Network,ssd
14,483,15,349.482,349.6777,transient_node,Network,ssd
14,16,0,350.924,351.8161,transient_node,Network,ssd
14,492,15,353.7788,353.8966,transient_node,Network,ssd
14,300,9,356.1441,356.3057,transient_node,Network,ssd
14,860,26,356.5339,356.9383,transient_node,Network,ssd
14,466,14,360.0653,360.2122,transient_node,Network,ssd
14,147,4,360.8382,361.2893,transient_node,Network,ssd
14,439,13,362.1874,362.2888,transient_node,Network,ssd
14,537,16,363.7528,363.9827,transient_node,Network,ssd
14,488,15,369.5582,369.7446,transient_node,Network,ssd
14,496,15,370.7703,371.022,transient_node,Network,ssd
14,64,2,377.8092,377.9516,transient_node,Network,ssd
14,271,8,378.7927,378.9707,transient_node,Network,ssd
14,227,7,383.2859,383.3347,transient_node,Network,ssd
14,319,9,387.7498,388.1221,transient_node,Network,ssd
14,434,13,390.2157,390.7435,transient_node,Network,ssd
14,714,22,394.6037,394.901,transient_node,Network,ssd
14,69,2,395.7766,396.2938,transient_node,Network,ssd
14,276,8,398.4006,398.4506,transient_node,Network,ssd
14,631,19,400.2698,400.4323,transient_node,Network,ssd
14,407,12,400.3745,400.5594,transient_node,Network,ssd
14,514,16,401.362,401.3664,transient_node,Network,ssd
14,90,2,402.422,402.6346,transient_node,Network,ssd
14,56,1,402.9458,403.092,transient_node,Network,ssd
14,524,16,406.7154,407.2462,transient_node,Network,ssd
14,495,15,411.3127,411.4636,transient_node,Network,ssd
14,320,10,415.0086,415.6543,transient_node,Network,ssd
14,159,4,423.2236,423.3847,transient_node,Network,ssd
14,521,16,425.6398,425.7808,transient_node,Network,ssd
14,914,28,433.4748,433.6923,transient_node,Network,ssd
14,726,22,434.5116,434.7579,transient_node,Network,ssd
14,673,21,439.2761,439.3133,transient_node,Network,ssd
14,704,22,439.4256,439.6465,transient_node,Network,ssd
14,536,16,446.6195,446.7136,transient_node,Network,ssd
14,345,10,449.0645,449.2998,transient_node,Network,ssd
14,893,27,450.3057,450.3148,transient_node,Network,ssd
14,957,29,453.255,453.7717,transient_node,Network,ssd
14,898,28,454.0734,454.0778,transient_node,Network,ssd
14,22,0,454.9679,454.9683,transient_node,Network,ssd
14,76,2,458.467,458.5977,transient_node,Network,ssd
14,959,29,458.4915,458.8959,transient_node,Network,ssd
14,349,10,461.007,461.3433,transient_node,Network,ssd
14,699,21,467.7042,467.7487,transient_node,Network,ssd
14,944,29,474.4926,474.5816,transient_node,Network,ssd
14,9,0,475.0826,475.0916,transient_node,Network,ssd
14,436,13,475.2441,476.0007,transient_node,Network,ssd
14,636,19,477.0985,477.2069,transient_node,Network,ssd
14,59,1,479.2473,479.4586,transient_node,Network,ssd
14,607,18,480.6028,480.8866,transient_node,Network,ssd
14,32,1,481.7673,482.0821,transient_node,Network,ssd
14,540,16,487.6604,487.6803,transient_node,Network,ssd
14,144,4,490.8981,490.9508,transient_node,Network,ssd
